2667,HARD-FIB NES,813,COIR,1.00
2667,HARD-FIB NES,821,FIBRE NES,1.00
2671,TOBACCO LEAV,826,TOBACCO,1.00
2672,NATURAL RUBB,836,NAT RUBBER,1.00
2680,INFANT FOOD,109,INFANT FOOD,1.00
2701,CATTLE,866,CATTLE,1.00
2702,BUFFALOES,946,BUFFALOES,1.00
2703,SHEEP,976,SHEEP,1.00
2704,GOATS,1016,GOATS,1.00
2705,PIGS,1034,PIGS,1.00
2706,POULTRY,1057,CHICKENS,1.00
2706,POULTRY,1068,DUCKS,1.00
2706,POULTRY,1072,GEESE,1.00
2706,POULTRY,1079,TURKEYS,1.00
2706,POULTRY,1083,PIGEONS OTHE,1.00
2731,BOVINE MEAT,867,BEEF VEAL,1.00
2731,BOVINE MEAT,947,BUFFALO MEAT,1.00
2732,SHEEP&GOAT M,977,MUTTON LAMB,1.00
2732,SHEEP&GOAT M,1017,GOAT MEAT,1.00
2733,PIGMEAT,1035,PIGMEAT,1.00
2734,POULTRY MEAT,1058,CHICKEN MEAT,1.00
2734,POULTRY MEAT,1069,DUCK MEAT,1.00
2734,POULTRY MEAT,1073,GOOSE MEAT,1.00
2734,POULTRY MEAT,1080,TURKEY MEAT,1.00
2735,ANIM NES MEA,1089,MEAT POULTRY,1.00
2735,ANIM NES MEA,1097,HORSEMEAT,1.00
2735,ANIM NES MEA,1108,MEAT ASSES,1.00
2735,ANIM NES MEA,1111,MEAT MULES,1.00
2735,ANIM NES MEA,1127,MEAT CAMEL,1.00
2735,ANIM NES MEA,1141,RABBIT MEAT,1.00
2735,ANIM NES MEA,1151,MEAT RODENTS,1.00
2735,ANIM NES MEA,1158,MEAT OTH CAM,1.00
2735,ANIM NES MEA,1163,GAME MEAT,1.00
2735,ANIM NES MEA,1166,MEAT NES,1.00
2735,ANIM NES MEA,1176,SNAILS NOT S,1.00
2736,"OFFALS,EDIBL",868,OFFALS CATTL,1.00
2736,"OFFALS,EDIBL",948,OFFAL BUFFAL,1.00
2736,"OFFALS,EDIBL",978,OFFALS SHEEP,1.00
2736,"OFFALS,EDIBL",1018,OFFALS GOATS,1.00
2736,"OFFALS,EDIBL",1036,OFFALS PIGS,1.00
2736,"OFFALS,EDIBL",1059,OFFAL CHICKN,1.00
2736,"OFFALS,EDIBL",1074,OFFALS LIV G,1.00
2736,"OFFALS,EDIBL",1075,OFFALS LIV D,1.00
2736,"OFFALS,EDIBL",1081,OFFALS LIV T,1.00
